,N,Dis_count,NMISS,SUM,MEAN,MEDIAN,STD,VAR,MIN,P1,P5,P10,P25,P50,P75,P90,P95,P99,MAX
Col406,14203.0,724.0,18.937275269676388,540814.4111,38.077477370977945,37.5,25.504322056566608,650.47044356507,0.0,0.0,0.0,0.0,20.0,37.5,54.132549999999995,71.4286,83.3333,100.0,100.0
Col407,14203.0,267.0,18.937275269676388,23116.909600000003,1.6276075195381254,0.0,6.2922666005221455,39.592618972046516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5455,10.0,29.4118,100.0
Col408,14203.0,609.0,18.937275269676388,307502.4018,21.650524663803303,17.7215,20.803770737380074,432.79687689347145,0.0,0.0,0.0,0.0,5.2632,17.7215,33.3333,50.0,60.0,100.0,100.0
Col409,14203.0,652.0,18.937275269676388,548866.2013,38.64438508061659,35.7143,25.40068388110956,645.1947416280591,0.0,0.0,0.0,5.8824000000000005,21.0526,35.7143,50.0,72.7273,100.0,100.0,100.0
Col410,16124.0,1339.0,7.973289195822156,50539.67630000001,3.134437875217079,0.0,8.813151127118097,77.67163278942297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,20.0,44.11996600000007,100.0
Col411,16124.0,3258.0,7.973289195822156,453992.1607,28.15629872860347,24.0,23.833131394611556,568.018152072819,0.0,0.0,0.0,0.0,6.8966,24.0,45.082,63.265299999999996,73.01178999999996,87.0588,100.0
Col412,16124.0,2495.0,7.973289195822156,216075.9654,13.40089093277097,7.6923,16.455842427690037,270.7947500049635,0.0,0.0,0.0,0.0,0.0,7.6923,20.8333,36.3636,46.97517499999995,69.37179200000003,100.0
Col413,16124.0,656.0,7.973289195822156,38081.960100000004,2.3618184135450306,0.0,8.306568484338117,68.99907998499923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,14.7059,45.3499650000002,100.0
Col414,16124.0,475.0,7.973289195822156,11822.001799999998,0.7331928677747458,0.0,4.604585740849872,21.20220984483797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7397,19.851604000000282,100.0
Col415,16124.0,922.0,7.973289195822156,42531.700600000004,2.6377884271892933,0.0,7.85624982777451,61.72066135640703,0.0,0.0,0.0,0.0,0.0,0.0,1.4706,7.6922999999999995,14.285700000000002,37.5,100.0
Col416,16124.0,2952.0,7.973289195822156,515538.3543,31.97335365293973,28.0,23.300379739648566,542.9076960118254,0.0,0.0,0.0,4.0,14.2857,28.0,46.048024999999996,65.68751000000006,77.7778,100.0,100.0
Col417,16124.0,3341.0,7.973289195822156,504566.1618,31.292865405606552,28.125,24.48266166905405,599.4007224013685,0.0,0.0,0.0,0.0,9.53745,28.125,50.0,66.6667,75.0,88.4615,100.0
Col418,16124.0,3301.0,7.973289195822156,720642.1305000001,44.69375654304138,46.6667,25.10752346514478,630.3877345527957,0.0,0.0,0.0,7.692300000000001,25.0,46.6667,64.1509,76.9231,83.74846999999998,93.896696,100.0
Col419,16124.0,13910.0,7.973289195822156,591885.6641,36.70836418382531,30.083399999999997,31.361665256561963,983.5540476646457,0.0,0.0,0.0,0.0,7.9858,30.083399999999997,61.597449999999995,86.29183000000003,94.88532999999998,99.97485400000001,100.0
Col420,16124.0,4133.0,7.973289195822156,32322.8245,2.0046405668568577,0.0,7.862509702100086,61.819058815617986,0.0,0.0,0.0,0.0,0.0,0.0,0.0984,4.116550000000003,11.21968999999994,39.759981000000025,100.0
Col421,16124.0,13095.0,7.973289195822156,212438.48229999997,13.175296595137695,6.3513,17.79282680830157,316.584685830215,0.0,0.0,0.0,0.0,0.8797999999999999,6.3513,18.154375,35.92557000000001,50.973535,86.0371510000001,100.0
Col422,16124.0,10817.0,7.973289195822156,420614.70389999996,26.086250551972224,15.35715,28.99046033256521,840.4467902940369,0.0,0.0,0.0,0.0,0.0,15.35715,47.05225,71.83443000000001,83.43011999999997,97.96818700000001,100.0
Col423,16124.0,4936.0,7.973289195822156,41119.7761,2.5502217873976676,0.0,10.913898240643661,119.11317480712479,0.0,0.0,0.0,0.0,0.0,0.0,0.31027499999999997,3.5167900000000003,10.771884999999996,70.904763,100.0
Col424,16124.0,1143.0,7.973289195822156,11384.502900000001,0.7060594703547515,0.0,5.2356770723235675,27.412314405654683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940879999999996,18.686712000000064,100.0
Col425,16124.0,4882.0,7.973289195822156,15191.884399999999,0.9421907963284565,0.0613,8.213007455196937,67.45349145912046,0.0,0.0,0.0,0.0,0.013999999999999999,0.0613,0.1966,0.5159,1.0264099999999992,9.24213500000019,100.0
Col426,16124.0,4655.0,7.973289195822156,104901.08429999999,6.505897066484751,0.0,16.349575452353744,267.3086174722081,0.0,0.0,0.0,0.0,0.0,0.0,2.541225,22.68943000000004,42.83716499999995,84.76189400000001,100.0
Col427,16124.0,8.0,7.973289195822156,75.7303,0.004696743984123047,0.0,0.3423167077598219,0.11718072841152334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9351
Col428,16124.0,14592.0,7.973289195822156,733028.8285999999,45.46197150831072,42.27135,32.157892432412346,1034.1300456946033,0.0,0.0,0.0,2.2800200000000013,16.804225,42.27135,73.977025,92.93556000000001,97.90150500000001,100.0,100.0
Col429,16124.0,13553.0,7.973289195822156,244837.04059999998,15.184634123046413,8.169049999999999,19.12283197068277,365.68270257896717,0.0,0.0,0.0,0.0,1.4916,8.169049999999999,21.344350000000002,40.92378000000001,55.438529999999915,91.81940300000004,100.0
Col430,16124.0,14801.0,7.973289195822156,665451.7409999999,41.27088445795071,38.8966,31.09243300157264,966.7393899572834,0.0,0.0,0.0,1.2446100000000002,11.84695,38.8966,67.40112500000001,86.63507,94.030755,99.95856199999999,100.0
Col431,16115.0,14030.0,8.024656126933394,31782.76935,1.9722475550729062,0.653615,3.973406904020374,15.787962424916774,0.0,0.0,0.0,0.0,0.100188,0.653615,2.1931884999999998,5.0130276,8.061246699999996,18.00465080000005,71.44534300000001
Col432,16115.0,4201.0,8.024656126933394,1151.8118670000001,0.07147451858516918,0.0,0.484528612694472,0.23476797651962966,0.0,0.0,0.0,0.0,0.0,0.0,0.002176,0.12069640000000004,0.31295539999999994,1.238776420000008,25.883013000000002
Col433,16115.0,13262.0,8.024656126933394,8003.465532999999,0.49664694588892405,0.148518,1.062513350420056,1.1289346198208525,0.0,0.0,0.0,0.0,0.0142855,0.148518,0.5409999999999999,1.3146684000000004,2.0541224,4.864283560000004,29.912564
Col434,16115.0,10814.0,8.024656126933394,23978.747325999997,1.4879768740924642,0.226561,4.147363806187931,17.20062654087764,0.0,0.0,0.0,0.0,0.0,0.226561,1.4306945,3.8572050000000004,6.4014931,17.268231880000133,125.880854
Col435,16115.0,5191.0,8.024656126933394,962.054113,0.059699293391250484,0.0,0.5728695457044429,0.3281795163956149,0.0,0.0,0.0,0.0,0.0,0.0,0.007619,0.06687340000000003,0.1675164999999995,0.9960417800000003,31.388483
Col436,16115.0,1099.0,8.024656126933394,380.943294,0.023639050201675452,0.0,0.28062529290898813,0.0787505550202554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03475509999999994,0.4878412800000001,14.846817999999999
Col437,16115.0,7717.0,8.024656126933394,114.536074,0.007107420043437805,0.001584,0.021874793476361738,0.000478506589633478,0.0,0.0,0.0,0.0,0.000199,0.001584,0.00575,0.015661400000000002,0.028671299999999983,0.09248694000000016,0.6857489999999999
Col438,16115.0,4637.0,8.024656126933394,2751.804412,0.17076043512255676,0.0,1.011417336887383,1.022965029356366,0.0,0.0,0.0,0.0,0.0,0.0,0.0389165,0.43989920000000016,0.8838451999999994,2.684353420000014,105.0429
Col439,16115.0,8.0,8.024656126933394,3.4702719999999996,0.00021534421346571517,0.0,0.0135299309133531,0.00018305903052010785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003485
Col440,16115.0,14764.0,8.024656126933394,36919.399316,2.2909959240459257,0.904167,4.232923054878396,17.917637588521046,0.0,0.0,0.0,0.012627800000000002,0.21143599999999999,0.904167,2.5919575000000004,5.6970420000000015,9.069063299999975,19.622845440000006,71.44534300000001
Col441,16115.0,13687.0,8.024656126933394,9158.747664,0.5683368081911281,0.187523,1.1884731692652752,1.4124684740634474,0.0,0.0,0.0,0.0,0.024263,0.187523,0.637444,1.4671450000000001,2.309089199999998,5.337418400000021,29.912564
Col442,16115.0,14865.0,8.024656126933394,33137.495027,2.0563136845795857,0.720508,4.484336054491724,20.1092698496144,0.0,0.0,0.0,0.0086634,0.1480715,0.720508,2.286976,5.075281200000001,7.7939979999999975,19.206312960000005,126.091953
Col443,16124.0,10184.0,7.973289195822156,12069.661289382,0.7485525483367608,0.670059394,0.39417939154675263,0.15537739272016812,0.0,0.17500909506999998,0.27736808825000003,0.3496853905,0.50375232975,0.670059394,0.8944271909999999,1.2182442368,1.5143094794499994,2.236067978,2.449492805
Col444,16124.0,15763.0,7.973289195822156,14998.278108408,0.9301834599608003,0.8049038385,0.5124466149044623,0.26260153312704226,0.0,0.10661088879999998,0.2677665434,0.38766045950000005,0.5792812374999999,0.8049038385,1.17758906675,1.6766735191,2.0074847754499996,2.44559392484,2.44948996
Col445,14203.0,3024.0,18.937275269676388,15075.481821635998,1.0614294037622936,0.9044298279999999,0.5695019704807932,0.32433249438150624,0.0,0.225277008,0.37858357359999995,0.4818549244,0.657267069,0.9044298279999999,1.318955839,2.0,2.4494872930000002,2.449492805,2.449492805
Col447,13513.0,4584.0,22.8754066548713,15651.593178795001,1.1582619091833726,1.002038574,0.5932897394564651,0.3519927149443202,0.0,0.24368858492,0.40824829100000004,0.5232653694,0.7165114929999999,1.002038574,1.490711985,2.236067978,2.4494872930000002,2.449492805,2.449492805
Col448,10995.0,2138.0,37.246732492437644,14482.549326673,1.3171941179329612,1.154699961,0.6570360447814061,0.4316963641419939,0.0,0.27947547100000003,0.4540960851,0.5797165576000001,0.7841928029999999,1.154699961,1.8165895109999999,2.4494872930000002,2.4494872930000002,2.449492805,2.449492805
Col452,14932.0,3087.0,14.776553849666115,15000.892903775,1.0046137760363596,0.8519356330000001,0.5428543967974169,0.2946908961222873,0.0,0.22222222200000002,0.36514837200000005,0.461090107,0.6319062870000001,0.8519356330000001,1.224745068,1.8165895109999999,2.236067978,2.449492805,2.449492805
Col453,13922.0,4958.0,20.54106500770504,15707.294109184,1.1282354625185977,0.975900129,0.5866862126575679,0.344200712122481,0.0,0.23606774442,0.39498307730000004,0.5112244813,0.6992058990000001,0.975900129,1.425482375,2.236067978,2.4494872930000002,2.449492805,2.449492805
Col454,15057.0,6414.0,14.06312425089892,15187.712113725001,1.0086811525353583,0.860662987,0.5490987632323893,0.30150945178333954,0.0,0.21238624804,0.3512368246,0.45012692199999993,0.630208068,0.860662987,1.243650562,1.820251173999997,2.236067978,2.44949058132,2.449492805
Col455,14195.0,11471.0,18.982934763997488,16493.473665777,1.1619213572227567,1.0226366120000001,0.5828434444098542,0.3397064806915429,0.0,0.21393991912,0.4138753345,0.5382387116,0.7230159949999999,1.0226366120000001,1.509716797,2.1760859942,2.449489742,2.449489745,2.4494897669999998
Col457,13504.0,11674.0,22.926773585982534,18437.648954864002,1.365347227107809,1.2711285495,0.5822876413334134,0.33905889724962984,0.003742536,0.34581478678,0.5550190532,0.6674244528,0.90038849925,1.2711285495,1.7912388545,2.236067978,2.449489743,2.44948974997,2.450897651
Col458,10994.0,8056.0,37.25243992922778,16382.055503667001,1.4900905497241064,1.405470625,0.6404694877295514,0.4102011647125539,0.0,0.30718432947,0.5650895607499999,0.6822230799000001,0.9471704502499999,1.405470625,2.10126517975,2.449489741,2.449489743,2.449489745,2.449492805
Col461,13526.0,8389.0,22.80120997659951,21721.485912087,1.6059061002577932,1.564872932,0.5362248701129523,0.2875371113276526,0.0,0.5253570129999999,0.748331477,0.8944271909999999,1.17983042,1.564872932,2.05725990425,2.3746472709999997,2.449489743,2.4494904645,2.449493174
Col464,14929.0,12560.0,14.79367616003653,16552.905501497,1.1087752362178966,0.9764210109999999,0.5695666883404702,0.3244062124671303,0.0,0.18099249116000002,0.3694582848,0.5057813804,0.686835286,0.9764210109999999,1.428571429,2.0,2.315235811999993,2.449489743,2.4494897669999998
Col465,13916.0,12178.0,20.575309628445865,18745.542583636,1.3470496251534838,1.2488783645,0.5800763485648064,0.33648857016427874,0.003742536,0.3458571379,0.54944302675,0.656369375,0.8855231227500001,1.2488783645,1.75923545425,2.236067978,2.449489742,2.449489748,2.450897651
Col466,15056.0,13716.0,14.068831687689059,18920.18176758,1.2566539431176813,1.140170536,0.5808273677379504,0.33736043111339625,0.003560779,0.2668347231,0.48392873025000005,0.59371113,0.802079771,1.140170536,1.6402924705,2.2265984505,2.4436273969999998,2.449489744,2.450897651
Col467,14203.0,11741.0,18.937275269676388,11769.338659969999,0.8286515989558583,0.6843018,0.5817440309177545,0.3384261175084374,0.0,0.0,0.14817899450000002,0.22490573999999997,0.3918227925,0.6843018,1.1221612565,1.7320506009999999,2.236067928,2.449489764,2.449497085
Col469,13513.0,10881.0,22.8754066548713,12123.991215646,0.8972094439166728,0.7488844109999999,0.6260575020017912,0.3919479958127228,0.0,0.027088977240000003,0.1378371092,0.20774515519999998,0.396264157,0.7488844109999999,1.2505727979999999,1.9676301096000046,2.236067978,2.449489994,2.449492629
Col470,10995.0,7950.0,37.246732492437644,12625.103525690001,1.1482586198899478,0.997249493,0.673467728458428,0.4535587812749548,0.0,0.07046738977999999,0.2484336194,0.35539537120000003,0.6194451434999999,0.997249493,1.6489670415,2.236067978,2.449489694,2.449490052,2.449497911
Col474,14932.0,12388.0,14.776553849666115,11408.710263861,0.7640443519864082,0.6361996255,0.5406771035999852,0.29233173035726917,0.0,0.0,0.13779418194999998,0.21372976650000003,0.36636648225,0.6361996255,1.002954051,1.5513579176999999,1.9999999990000004,2.449489728,2.449497085
Col475,13922.0,11314.0,20.54106500770504,11851.017890247,0.8512439225863409,0.6941298115000001,0.61762744142107,0.3814636563963372,0.0,0.014185102980000008,0.12618701400000001,0.19023397660000002,0.35998986850000003,0.6941298115000001,1.18093566725,1.7512587155,2.236067978,2.44948983717,2.4494915390000003
Col476,15057.0,12586.0,14.06312425089892,9888.917370847,0.6567654493489434,0.488176361,0.5596448477160793,0.3132023555751536,0.0,0.0,0.08260821940000002,0.1290710584,0.235275625,0.488176361,0.901621025,1.4572259796,1.999999997,2.449489694,2.4494915390000003
Col477,14195.0,13174.0,18.982934763997488,12607.476472723,0.8881631893429373,0.7636755820000001,0.6253320667595806,0.39104019371780857,0.0,0.0,0.04561715990000001,0.14457053560000002,0.41812460549999997,0.7636755820000001,1.2460952134999999,1.8624977528000004,2.2360679693,2.44948975006,2.449541579
Col479,13504.0,12737.0,22.926773585982534,16302.914976619999,1.2072656232686612,1.1426795250000001,0.5892600056268116,0.34722735423130996,0.0,0.026601990520000004,0.3400556772000001,0.4900866763,0.7555630527499999,1.1426795250000001,1.6236960317500002,2.040520711,2.23606814595,2.44948991058,2.857142857
Col480,10994.0,9350.0,37.25243992922778,13180.076887819001,1.198842722195654,1.0970291725,0.6999450775991236,0.4899231116552431,0.0,0.00043895131000000015,0.1809963651,0.3213403022,0.64145223825,1.0970291725,1.73205084775,2.236067978,2.4494896527,2.44949018135,3.154574133
Col483,13526.0,12769.0,22.80120997659951,20576.950217982,1.5212886454222896,1.5387702669999999,0.5701971799108446,0.32512482397828013,0.0,0.0,0.6054863275,0.7932047790000001,1.10787485425,1.5387702669999999,1.99981572,2.2361017095,2.4295059335,2.4495200045,3.745318352
Col486,14929.0,13865.0,14.79367616003653,11652.62476687,0.7805361890863428,0.669432768,0.5914754678748378,0.3498432290977583,0.0,0.0,0.024180870200000006,0.09038457000000001,0.325469067,0.669432768,1.1053832590000001,1.6604736848000003,2.0,2.449489691,2.449515679
Col487,13916.0,13109.0,20.575309628445865,16286.775203928,1.1703632655883895,1.0903134165,0.5843908140431471,0.3415126235380121,0.0,0.006933835600000005,0.31968902725000004,0.469428142,0.7267599244999999,1.0903134165,1.5713248307499998,2.0000000305,2.23606797825,2.4494898153999998,2.459426067
Col488,15056.0,14145.0,14.068831687689059,13118.730200747,0.8713290515905288,0.7563487635,0.5952665852153597,0.35434230747395506,0.0,0.0,0.08155909475,0.172418417,0.41896720400000004,0.7563487635,1.217999698,1.7320509149999999,2.0303754824999998,2.4494896679,2.452040964
Col489,16124.0,3258.0,7.973289195822156,453992.1607,28.15629872860347,24.0,23.833131394611556,568.018152072819,0.0,0.0,0.0,0.0,6.8966,24.0,45.082,63.265299999999996,73.01178999999996,87.0588,100.0
Col490,16124.0,2868.0,7.973289195822156,297935.65170000005,18.477775471347044,11.4286,20.626312344632336,425.4447609383323,0.0,0.0,0.0,0.0,0.0,11.4286,31.25,50.0,59.89426499999991,79.27727200000007,100.0
Col491,16124.0,1333.0,7.973289195822156,47667.2619,2.9562926010915476,0.0,7.914412032564448,62.63791782120091,0.0,0.0,0.0,0.0,0.0,0.0,1.5267,9.0909,18.1818,40.7407,87.3239
Col492,16124.0,1182.0,7.973289195822156,36661.6281,2.2737303460679774,0.0,7.237238617370203,52.377622804754566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,15.384599999999999,38.26778200000001,87.3239
Col493,16124.0,13095.0,7.973289195822156,212438.48229999997,13.175296595137695,6.3513,17.79282680830157,316.584685830215,0.0,0.0,0.0,0.0,0.8797999999999999,6.3513,18.154375,35.92557000000001,50.973535,86.0371510000001,100.0
Col494,16124.0,523.0,7.973289195822156,6218.6409,0.38567606673282046,0.0,4.8972893567259455,23.98344304350122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.430847,100.0
Col495,16124.0,2720.0,7.973289195822156,8794.618699999999,0.5454365355991059,0.0,5.0749082941769865,25.754694194306374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33482000000000045,1.0781399999999994,8.356579000000053,100.0
Col496,16124.0,3133.0,7.973289195822156,38543.7986,2.3904613371371903,0.0,10.846295709297431,117.64213061352386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8849600000000013,10.079174999999996,70.84786200000006,100.0
Col497,16124.0,10963.0,7.973289195822156,434044.4995999999,26.91915775241868,14.9128,30.11383902556677,906.8433008577481,0.0,0.0,0.0,0.0,0.0,14.9128,49.269375000000004,74.94589000000002,86.29714999999999,98.76559400000001,100.0
Col498,16124.0,2794.0,7.973289195822156,32325.1582,2.0047853014140418,0.0,9.631026077690338,92.75666330915132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4042700000000075,8.042304999999946,61.64300400000005,100.0
Col499,16124.0,1403.0,7.973289195822156,808.0818999999999,0.050116714214834955,0.0,1.3784309582804366,1.9000719067459229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030970000000000074,0.08028499999999986,0.5981540000000001,100.0
Col500,16124.0,3998.0,7.973289195822156,30490.0881,1.890975446539319,0.0,7.670502121623048,58.83660279782367,0.0,0.0,0.0,0.0,0.0,0.0,0.05202500000000001,3.780110000000001,10.208319999999958,39.17088500000005,100.0
Col501,16124.0,13096.0,7.973289195822156,212380.53110000002,13.171702499379819,6.350099999999999,17.79163472753099,316.54226627788677,0.0,0.0,0.0,0.0,0.8797999999999999,6.350099999999999,18.150525000000002,35.91630000000001,50.973535,86.0371510000001,100.0
Col502,16124.0,5487.0,7.973289195822156,27219.0373,1.6881070019846307,0.0661,9.726960060499408,94.61375201855066,0.0,0.0,0.0,0.0,0.015,0.0661,0.237925,0.9265700000000001,3.571124999999996,48.240998000000225,100.0
Col503,16124.0,775.0,7.973289195822156,12027.1544,0.7459162986851899,0.0,5.301723377571624,28.108270772289462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.422558000000002,99.87
Col504,16124.0,553.0,7.973289195822156,7664.8993,0.4753720726866781,0.0,3.9693409058984592,15.7556672272388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.356401000000023,99.9324
Col505,16124.0,13586.0,7.973289195822156,251378.2381,15.59031494046147,8.49745,19.371243257923812,375.24506535765875,0.0,0.0,0.0,0.0,1.5769,8.49745,22.086425,41.87235000000001,56.45692999999999,92.21815200000005,100.0
Col506,16124.0,13178.0,7.973289195822156,220103.38069999998,13.650668612006973,6.7761499999999995,18.08627754432547,327.11343541037166,0.0,0.0,0.0,0.0,1.008,6.7761499999999995,18.926525,37.23061,51.998314999999906,86.8563580000002,100.0
Col507,16124.0,3997.0,7.973289195822156,14005.6446,0.8686209749441811,0.0,4.606958925171644,21.224070538218665,0.0,0.0,0.0,0.0,0.0,0.0,0.05755,1.1105,3.0131549999999994,21.088680000000014,99.9324
Col508,16124.0,623.0,7.973289195822156,6611.3581,0.4100321322252539,0.0,3.6986249728315173,13.679826689652941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.387049000000015,99.9324
Col509,16124.0,2825.0,7.973289195822156,2965.1326,0.18389559662614705,0.0,0.9818876264147259,0.9641033109063444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3459800000000003,0.9599749999999978,3.356828000000007,41.8092
Col510,16115.0,13262.0,8.024656126933394,8003.465532999999,0.49664694588892405,0.148518,1.062513350420056,1.1289346198208525,0.0,0.0,0.0,0.0,0.0142855,0.148518,0.5409999999999999,1.3146684000000004,2.0541224,4.864283560000004,29.912564
Col511,16115.0,524.0,8.024656126933394,117.53360800000002,0.00729342897921192,0.0,0.1487928693501195,0.022139317969441734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251538000000159,8.581662
Col512,16115.0,3015.0,8.024656126933394,244.17507899999998,0.015152037170338188,0.0,0.17744244970571418,0.031485822957564906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011028400000000004,0.0415606,0.2275211800000013,9.029486
Col513,16115.0,3159.0,8.024656126933394,835.412666,0.05184068668941975,0.0,0.5648543492879101,0.31906043590946837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03973580000000005,0.12753899999999999,0.9409180800000032,31.388483
Col514,16115.0,10996.0,8.024656126933394,24572.002559,1.524790726590136,0.211773,4.213373119653563,17.7525130454192,0.0,0.0,0.0,0.0,0.0,0.211773,1.463585,4.009626400000001,6.602797899999995,17.88592218000002,126.00268600000001
Col515,16115.0,2821.0,8.024656126933394,717.8790520000001,0.044547257337883915,0.0,0.5449495014394691,0.29696995911912594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03134000000000001,0.10427029999999998,0.7537584200000014,31.388483
Col516,16115.0,2135.0,8.024656126933394,24.148768999999998,0.0014985273968352458,0.0,0.012300754031474697,0.00015130854974284102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014102000000000006,0.005095199999999997,0.03047418000000001,0.663964
Col517,16115.0,4071.0,8.024656126933394,1074.00996,0.06664660006205401,0.0,0.47216846211504326,0.22294305661608504,0.0,0.0,0.0,0.0,0.0,0.0,0.000986,0.10969280000000009,0.2882748,1.1630828000000033,25.883013000000002
Col518,16115.0,13262.0,8.024656126933394,8002.294832,0.496574299224326,0.148449,1.0624551690579251,1.128810986257904,0.0,0.0,0.0,0.0,0.0142755,0.148449,0.5409999999999999,1.3146684000000004,2.0541224,4.864283560000004,29.912564
Col519,16115.0,8185.0,8.024656126933394,590.9127990000001,0.03666849512876205,0.001775,0.9669117644675742,0.9349183602657978,0.0,0.0,0.0,0.0,0.00022,0.001775,0.0071115,0.024883400000000007,0.06876679999999993,0.4985668000000021,115.88502199999999
Col520,16115.0,769.0,8.024656126933394,476.376715,0.02956107446478435,0.0,0.9665123097464043,0.9341460448913295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47697296000000144,115.867396
Col521,16115.0,553.0,8.024656126933394,612.9107590000001,0.03803355625193924,0.0,0.7237665968593673,0.5238380867293898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7025908200000084,58.132278
Col522,16115.0,13722.0,8.024656126933394,9716.587343000001,0.6029529843623951,0.196739,1.4193060983425154,2.014429800792254,0.0,0.0,0.0,0.0,0.025772500000000004,0.196739,0.654956,1.5174724,2.4070156,5.7925740000000125,62.175346
Col523,16115.0,13323.0,8.024656126933394,8616.376291,0.534680502078807,0.157092,1.314194198788698,1.727106392129868,0.0,0.0,0.0,0.0,0.0161295,0.157092,0.56184,1.3739028000000006,2.1775567,5.2830519600000185,62.175346
Col524,16115.0,4354.0,8.024656126933394,892.0313759999999,0.05535410338194252,0.0,0.7700246349172978,0.5929379383795178,0.0,0.0,0.0,0.0,0.0,0.0,0.0011835,0.03756440000000002,0.10954689999999995,0.8684878800000033,58.132278
Col525,16115.0,621.0,8.024656126933394,536.443881,0.03328848160099289,0.0,0.7115033058018094,0.5062369541669032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4778088400000068,58.132278
Col526,16115.0,3163.0,8.024656126933394,120.36147600000001,0.0074689094632329825,0.0,0.03954178254737339,0.0015635525670237627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116566,0.036993399999999954,0.15530746000000012,1.9255240000000002
Col527,13526.0,1596.0,22.80120997659951,1174.2814960000003,0.0868166121543696,0.0,0.22897831121187245,0.05243106700544111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368602,0.714286,1.0,1.0
Col528,13567.0,12888.0,22.56720506820387,1909811.9954980002,140.76892426461225,3.957152,3800.4565499718574,14443469.988223992,0.0,0.0,0.04639030000000002,0.3365962000000001,1.2459655,3.957152,12.998382,46.966841,109.66035549999998,780.3333336000012,287500.0
Col529,13945.0,13188.0,20.40979396153188,1644158.042678,117.90305074779504,3.3954480000000005,3636.486132588649,13224031.39250955,0.0,0.0,0.013629200000000043,0.25319480000000005,1.02844,3.3954480000000005,11.423729,40.25886600000002,92.59517879999993,571.9081999999983,287500.0
Col530,13513.0,4584.0,22.8754066548713,15651.593178795001,1.1582619091833726,1.002038574,0.5932897394564651,0.3519927149443202,0.0,0.24368858492,0.40824829100000004,0.5232653694,0.7165114929999999,1.002038574,1.490711985,2.236067978,2.4494872930000002,2.449492805,2.449492805
Col531,11174.0,3145.0,36.22510130700303,13678.389706811999,1.2241265175238867,1.048808848,0.642238103408062,0.41246978146918456,0.0,0.25197972328999996,0.40745014999999996,0.5359059963999999,0.7200205765000001,1.048808848,1.594992952,2.4494872930000002,2.4494872930000002,2.449492805,2.449492805
Col534,13504.0,11674.0,22.926773585982534,18437.648954864002,1.365347227107809,1.2711285495,0.5822876413334134,0.33905889724962984,0.003742536,0.34581478678,0.5550190532,0.6674244528,0.90038849925,1.2711285495,1.7912388545,2.236067978,2.449489743,2.44948974997,2.450897651
Col538,11174.0,8917.0,36.22510130700303,15986.834627812,1.4307172568294086,1.330802955,0.6333312036319546,0.4011084134939004,0.0,0.28381044983000003,0.54223051825,0.6592312198,0.9074044745000001,1.330802955,2.0,2.449489277,2.449489743,2.449489748,2.449492805
Col542,13504.0,11672.0,22.926773585982534,18437.451366974998,1.3653325953032323,1.2710483575,0.5822996951636066,0.33907293498762914,0.003742536,0.34581478678,0.5550190532,0.6674357721999999,0.9004983165,1.2710483575,1.79143181475,2.236067978,2.449489743,2.44948974997,2.450897651
Col543,13575.0,8534.0,22.52154557388277,22259.220054976002,1.6397215510111205,1.604256429,0.5445751430574461,0.29656208643603793,0.0,0.52707451108,0.75903339,0.9041652502000002,1.204415744,1.604256429,2.139574205,2.4402706026,2.449489743,2.449490343,2.449493174
Col546,13945.0,12238.0,20.40979396153188,18743.495583645003,1.3441015119143005,1.246368396,0.5783034481835067,0.33443487818093376,0.003742536,0.34704319768,0.5511559528,0.6556939614,0.884632493,1.246368396,1.751474589,2.236067978,2.449489742,2.449489748,2.450897651
